,Unnamed: 0,filename,n_samples,epoch,time,f1_macro,hidden_layer_sizes,max_iter,early_stopping,iteration
355,355,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-04-data,2000,1,0.153303861618042,0.8033121916842848,(),1000,True,3.0
356,356,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-04-data,2000,2,0.2149004936218261,0.8444444444444444,(),1000,True,3.0
357,357,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-04-data,2000,3,0.1017811298370361,0.6132390940872473,(),1000,True,3.0
358,358,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-04-data,2000,4,0.1847541332244873,0.7312709030100334,(),1000,True,3.0
359,359,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-04-data,2000,5,0.3142111301422119,0.7492685963274198,(),1000,True,3.0
360,360,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,0,0.0318915843963623,0.5569135774782654,(),1000,True,1.0
361,361,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,1,0.016991376876831,0.3875661375661375,(),1000,True,1.0
362,362,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,2,0.0473852157592773,0.4484126984126984,(),1000,True,1.0
363,363,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,3,0.0477640628814697,0.6751312242871329,(),1000,True,1.0
364,364,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,4,0.0208425521850585,0.4978354978354978,(),1000,True,1.0
365,365,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,5,0.0457940101623535,0.6995792962774096,(),1000,True,1.0
366,366,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,0,0.0779128074645996,0.5861276765509035,(),1000,True,1.0
367,367,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,1,0.0992517471313476,0.7309414545960228,(),1000,True,1.0
368,368,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,2,0.0894477367401123,0.6429249762583096,(),1000,True,1.0
369,369,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,3,0.0894880294799804,0.6729330572808833,(),1000,True,1.0
370,370,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,4,0.114164113998413,0.5998877665544332,(),1000,True,1.0
371,371,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,5,0.0522456169128418,0.6683333333333333,(),1000,True,1.0
372,372,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1500,0,0.1924362182617187,0.7391304347826088,(),1000,True,1.0
373,373,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1500,1,0.1466467380523681,0.6549200325291408,(),1000,True,1.0
374,374,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1500,2,0.0998575687408447,0.6498552684400685,(),1000,True,1.0
375,375,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1500,3,0.1125218868255615,0.6672701409543516,(),1000,True,1.0
376,376,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1500,4,0.1848201751708984,0.6640291806958474,(),1000,True,1.0
377,377,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1500,5,0.2468304634094238,0.6711546307629539,(),1000,True,1.0
378,378,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,0,0.1278712749481201,0.5149643846165238,(),1000,True,1.0
379,379,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,1,0.1554577350616455,0.7663871418588398,(),1000,True,1.0
380,380,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,2,0.1342861652374267,0.7385772122614228,(),1000,True,1.0
381,381,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,3,0.3446705341339111,0.6153283850652271,(),1000,True,1.0
382,382,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,4,0.4554488658905029,0.7461562402738874,(),1000,True,1.0
383,383,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,5,0.2321734428405761,0.5861522198731501,(),1000,True,1.0
384,384,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,0,0.0546991825103759,0.5044653855629465,(),1000,True,2.0
385,385,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,1,0.0436387062072753,0.6657343842698534,(),1000,True,2.0
386,386,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,2,0.0340464115142822,0.6075,(),1000,True,2.0
387,387,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,3,0.0242006778717041,0.6086497010151578,(),1000,True,2.0
388,388,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,4,0.0333671569824218,0.6155597405314919,(),1000,True,2.0
389,389,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,5,0.0317294597625732,0.5910985806886913,(),1000,True,2.0
390,390,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,0,0.1243023872375488,0.6729761904761905,(),1000,True,2.0
391,391,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,1,0.0650460720062255,0.625829600132736,(),1000,True,2.0
392,392,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,2,0.0617856979370117,0.598796992481203,(),1000,True,2.0
393,393,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,3,0.0556457042694091,0.6590562155704519,(),1000,True,2.0
394,394,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,4,0.057236909866333,0.549020449020449,(),1000,True,2.0
395,395,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,5,0.1108930110931396,0.672360248447205,(),1000,True,2.0
396,396,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1500,0,0.1251890659332275,0.641773321018604,(),1000,True,2.0
397,397,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1500,1,0.101464033126831,0.7315096251266464,(),1000,True,2.0
398,398,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1500,2,0.1041224002838134,0.6569978999022728,(),1000,True,2.0
399,399,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1500,3,0.0934698581695556,0.5796296296296296,(),1000,True,2.0
400,400,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1500,4,0.1675543785095214,0.6254029658284977,(),1000,True,2.0
401,401,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1500,5,0.0520260334014892,0.7781308681207569,(),1000,True,2.0
402,402,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,0,0.1351740360260009,0.6597586402982246,(),1000,True,2.0
403,403,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,1,0.1292171478271484,0.7056234397582447,(),1000,True,2.0
404,404,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,2,0.1445355415344238,0.6936009896536213,(),1000,True,2.0
405,405,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,3,0.1287221908569336,0.6849090997303834,(),1000,True,2.0
406,406,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,4,0.2967739105224609,0.5537888198757764,(),1000,True,2.0
407,407,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,5,0.2828032970428467,0.5596179183135704,(),1000,True,2.0
408,408,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,0,0.0285284519195556,0.6454268971144573,(),1000,True,3.0
409,409,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,1,0.0253403186798095,0.188423645320197,(),1000,True,3.0
410,410,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,2,0.0381219387054443,0.4617056856187291,(),1000,True,3.0
411,411,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,3,0.0388898849487304,0.5859618483731959,(),1000,True,3.0
412,412,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,4,0.051520824432373,0.6026426748656996,(),1000,True,3.0
413,413,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,500,5,0.0249862670898437,0.577257525083612,(),1000,True,3.0
414,414,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,0,0.0551347732543945,0.5845232024477308,(),1000,True,3.0
415,415,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,1,0.0725941658020019,0.5571772568676593,(),1000,True,3.0
416,416,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,2,0.0926764011383056,0.6137677527151211,(),1000,True,3.0
417,417,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,3,0.1028938293457031,0.6286393345216874,(),1000,True,3.0
418,418,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,4,0.0937302112579345,0.6479690522243714,(),1000,True,3.0
419,419,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1000,5,0.0636439323425293,0.6751322751322751,(),1000,True,3.0
420,420,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1500,0,0.1272196769714355,0.6893515840884262,(),1000,True,3.0
421,421,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1500,1,0.2933225631713867,0.7312440645773979,(),1000,True,3.0
422,422,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1500,2,0.1300148963928222,0.6247255160298638,(),1000,True,3.0
423,423,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1500,3,0.0792126655578613,0.6520244811144683,(),1000,True,3.0
424,424,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1500,4,0.0794153213500976,0.579107400535972,(),1000,True,3.0
425,425,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,1500,5,0.0539350509643554,0.5132183908045977,(),1000,True,3.0
426,426,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,0,0.1602358818054199,0.7359977902430733,(),1000,True,3.0
427,427,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,1,0.2167909145355224,0.6829639287266406,(),1000,True,3.0
428,428,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,2,0.2222881317138672,0.5789769417891527,(),1000,True,3.0
429,429,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,3,0.1653802394866943,0.7194379391100703,(),1000,True,3.0
430,430,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,4,0.1950042247772216,0.7206546080964685,(),1000,True,3.0
431,431,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-05-data,2000,5,0.338118314743042,0.6470175438596492,(),1000,True,3.0
432,432,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,0,0.0207743644714355,0.3538011695906433,(),1000,True,1.0
433,433,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,1,0.0439436435699462,0.5692014484467315,(),1000,True,1.0
434,434,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,2,0.0273046493530273,0.554180602006689,(),1000,True,1.0
435,435,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,3,0.0426526069641113,0.6470175438596492,(),1000,True,1.0
436,436,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,4,0.0226421356201171,0.4525022475277194,(),1000,True,1.0
437,437,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,5,0.0229043960571289,0.4147043010752688,(),1000,True,1.0
438,438,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,0,0.0808854103088378,0.6777777777777777,(),1000,True,1.0
439,439,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,1,0.0595297813415527,0.5467440361057382,(),1000,True,1.0
440,440,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,2,0.0984361171722412,0.6913181058187897,(),1000,True,1.0
441,441,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,3,0.0289404392242431,0.5006993006993007,(),1000,True,1.0
442,442,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,4,0.043485403060913,0.6151472728918977,(),1000,True,1.0
443,443,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,5,0.0481431484222412,0.7144938849856883,(),1000,True,1.0
444,444,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,0,0.128617525100708,0.6723313379178416,(),1000,True,1.0
445,445,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,1,0.1209347248077392,0.610783055198973,(),1000,True,1.0
446,446,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,2,0.0534520149230957,0.503416285338181,(),1000,True,1.0
447,447,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,3,0.1708297729492187,0.6331094805787009,(),1000,True,1.0
448,448,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,4,0.112356424331665,0.7389045063463668,(),1000,True,1.0
449,449,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,5,0.3721458911895752,0.6511470985155196,(),1000,True,1.0
450,450,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,0,0.205014944076538,0.672149259954138,(),1000,True,1.0
451,451,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,1,0.1545116901397705,0.7012522361359571,(),1000,True,1.0
452,452,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,2,0.1876976490020752,0.8053066755157348,(),1000,True,1.0
453,453,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,3,0.2529497146606445,0.6920838823012736,(),1000,True,1.0
454,454,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,4,0.4070432186126709,0.6478662285113898,(),1000,True,1.0
455,455,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,5,0.1661393642425537,0.7198654059119175,(),1000,True,1.0
456,456,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,0,0.0366184711456298,0.5783068783068783,(),1000,True,2.0
457,457,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,1,0.0254135131835937,0.6124210085792007,(),1000,True,2.0
458,458,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,2,0.044924259185791,0.6970999301187981,(),1000,True,2.0
459,459,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,3,0.039602518081665,0.4819769602378298,(),1000,True,2.0
460,460,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,4,0.0577218532562255,0.6449638162752916,(),1000,True,2.0
461,461,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,5,0.0440456867218017,0.6434121434121434,(),1000,True,2.0
462,462,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,0,0.1069192886352539,0.5696303294319355,(),1000,True,2.0
463,463,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,1,0.1147983074188232,0.6923301931432012,(),1000,True,2.0
464,464,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,2,0.0734126567840576,0.7279630171944943,(),1000,True,2.0
465,465,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,3,0.055896520614624,0.6745169082125604,(),1000,True,2.0
466,466,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,4,0.0537841320037841,0.6678274682306942,(),1000,True,2.0
467,467,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,5,0.0492627620697021,0.5143859649122807,(),1000,True,2.0
468,468,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,0,0.1968104839324951,0.74275454699983,(),1000,True,2.0
469,469,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,1,0.1347451210021972,0.7330863390359958,(),1000,True,2.0
470,470,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,2,0.106475830078125,0.6513911620294599,(),1000,True,2.0
471,471,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,3,0.1163573265075683,0.7082200124652956,(),1000,True,2.0
472,472,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,4,0.1758425235748291,0.7638047138047138,(),1000,True,2.0
473,473,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,5,0.0698873996734619,0.5468200100553041,(),1000,True,2.0
474,474,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,0,0.1992812156677246,0.9004629629629629,(),1000,True,2.0
475,475,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,1,0.1147553920745849,0.6564683260335434,(),1000,True,2.0
476,476,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,2,0.3030023574829101,0.6985085469115343,(),1000,True,2.0
477,477,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,3,0.2666842937469482,0.5731922398589065,(),1000,True,2.0
478,478,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,4,0.3731029033660888,0.661594879778585,(),1000,True,2.0
479,479,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,5,0.1708698272705078,0.7082828282828283,(),1000,True,2.0
480,480,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,0,0.0284550189971923,0.5648663347696942,(),1000,True,3.0
481,481,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,1,0.0425350666046142,0.5240969012155453,(),1000,True,3.0
482,482,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,2,0.0484867095947265,0.5990058479532164,(),1000,True,3.0
483,483,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,3,0.0429422855377197,0.5025811115363354,(),1000,True,3.0
484,484,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,4,0.0772438049316406,0.6324502371013999,(),1000,True,3.0
485,485,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,500,5,0.0570964813232421,0.6531791459196178,(),1000,True,3.0
486,486,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,0,0.0571734905242919,0.6580652763049369,(),1000,True,3.0
487,487,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,1,0.0680680274963378,0.6317460317460317,(),1000,True,3.0
488,488,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,2,0.1078207492828369,0.6909249675207122,(),1000,True,3.0
489,489,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,3,0.0922000408172607,0.6999444097005073,(),1000,True,3.0
490,490,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,4,0.1102979183197021,0.7808141685341919,(),1000,True,3.0
491,491,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1000,5,0.1249184608459472,0.6622266622266623,(),1000,True,3.0
492,492,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,0,0.1445651054382324,0.6943254522361331,(),1000,True,3.0
493,493,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,1,0.1322712898254394,0.7742787350630488,(),1000,True,3.0
494,494,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,2,0.251572847366333,0.7532142857142857,(),1000,True,3.0
495,495,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,3,0.1072323322296142,0.7277365491651206,(),1000,True,3.0
496,496,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,4,0.2082819938659668,0.7235867446393763,(),1000,True,3.0
497,497,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,1500,5,0.1460151672363281,0.6651603139408017,(),1000,True,3.0
498,498,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,0,0.3215699195861816,0.8561725067385445,(),1000,True,3.0
499,499,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,1,0.1063978672027587,0.664516129032258,(),1000,True,3.0
500,500,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,2,0.1258606910705566,0.6763101600599795,(),1000,True,3.0
501,501,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,3,0.2183306217193603,0.7229794086408332,(),1000,True,3.0
502,502,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,4,0.0651640892028808,0.590147084883927,(),1000,True,3.0
503,503,src3/319_models/2025-06-09-FacebookAI/roberta-base-5e-05-data,2000,5,0.162571907043457,0.7123015873015873,(),1000,True,3.0
504,504,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,0,0.0261032581329345,0.6267825311942959,(),1000,True,1.0
505,505,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,1,0.0500578880310058,0.6675827213140647,(),1000,True,1.0
506,506,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,2,0.0311119556427001,0.7347480106100797,(),1000,True,1.0
507,507,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,3,0.023984670639038,0.5724941724941726,(),1000,True,1.0
508,508,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,4,0.0255889892578125,0.5305507909281494,(),1000,True,1.0
509,509,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,5,0.0227763652801513,0.5284350352843504,(),1000,True,1.0
510,510,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,0,0.1142582893371582,0.7116466907966507,(),1000,True,1.0
511,511,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,1,0.0475509166717529,0.5965079365079364,(),1000,True,1.0
512,512,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,2,0.0819528102874755,0.8303222928515668,(),1000,True,1.0
513,513,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,3,0.0342452526092529,0.6784856015682029,(),1000,True,1.0
514,514,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,4,0.0660912990570068,0.8544749823819591,(),1000,True,1.0
515,515,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,5,0.0741546154022216,0.6883201953209322,(),1000,True,1.0
516,516,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1500,0,0.0526051521301269,0.6146304675716441,(),1000,True,1.0
517,517,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1500,1,0.1209387779235839,0.6498811552133948,(),1000,True,1.0
518,518,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1500,2,0.2581207752227783,0.7744979021574766,(),1000,True,1.0
519,519,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1500,3,0.15120530128479,0.7400953895071541,(),1000,True,1.0
520,520,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1500,4,0.2274541854858398,0.7421602787456446,(),1000,True,1.0
521,521,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1500,5,0.1849348545074463,0.7469135802469135,(),1000,True,1.0
522,522,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,2000,0,0.1786046028137207,0.785156447546183,(),1000,True,1.0
523,523,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,2000,1,0.1623196601867675,0.6513131313131313,(),1000,True,1.0
524,524,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,2000,2,0.3096170425415039,0.7709705753184014,(),1000,True,1.0
525,525,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,2000,3,0.1839222908020019,0.6815333011211249,(),1000,True,1.0
526,526,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,2000,4,0.1902487277984619,0.6619559651817716,(),1000,True,1.0
527,527,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,2000,5,0.2421250343322754,0.7238421955403087,(),1000,True,1.0
528,528,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,0,0.0536248683929443,0.8123513912987598,(),1000,True,2.0
529,529,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,1,0.0716707706451416,0.5987577553925023,(),1000,True,2.0
530,530,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,2,0.0364372730255126,0.7168881800460749,(),1000,True,2.0
531,531,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,3,0.0296747684478759,0.8025101513473607,(),1000,True,2.0
532,532,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,4,0.0422375202178955,0.729009392167287,(),1000,True,2.0
533,533,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,500,5,0.0295109748840332,0.7345454545454545,(),1000,True,2.0
534,534,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,0,0.0519535541534423,0.7344421344421344,(),1000,True,2.0
535,535,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,1,0.0396807193756103,0.4389743589743589,(),1000,True,2.0
536,536,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,2,0.0572061538696289,0.6945137349100764,(),1000,True,2.0
537,537,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,3,0.0413506031036376,0.5780022446689114,(),1000,True,2.0
538,538,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,4,0.1504278182983398,0.7386514844141963,(),1000,True,2.0
539,539,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1000,5,0.0742619037628173,0.7667757774140753,(),1000,True,2.0
540,540,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1500,0,0.1353764533996582,0.6511249661154784,(),1000,True,2.0
541,541,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1500,1,0.1819202899932861,0.7396460499908776,(),1000,True,2.0
542,542,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1500,2,0.2100844383239746,0.7797619047619048,(),1000,True,2.0
543,543,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1500,3,0.0707693099975586,0.8156052441766728,(),1000,True,2.0
544,544,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1500,4,0.1943581104278564,0.6979060554612339,(),1000,True,2.0
545,545,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,1500,5,0.1724390983581543,0.7111111111111112,(),1000,True,2.0
546,546,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,2000,0,0.1371712684631347,0.759317311041449,(),1000,True,2.0
547,547,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,2000,1,0.2167973518371582,0.7278463820806954,(),1000,True,2.0
548,548,src3/319_models/2025-06-09-FacebookAI/roberta-base-1e-06-data,2000,2,0.1759023666381836,0.8039868754154469,(),1000,True,2.0
